event_id,event_recurring_id,event_name,event_subtitle,event_start_date,event_end_date,event_cost,event_location,event_address,event_city,event_state,event_zip,event_content,event_minutes_bit,event_agenda_bit,event_download_bit,event_hompage_bit,event_multi_bit,event_notify_bit,event_thumbnail_cmt_image_id,event_notify_date,event_date,event_user,event_live,,,,
16786,16765,Land Subdivision Regulations Waiver Request Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,25:40.7,67,1,
16774,16765,Land Subdivision Regulations Waiver Request Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,25:40.7,67,0,
16798,16789,Planning Commission - Subdivision (Sub)Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,37:29.8,67,0,
16813,16789,Planning Commission - Subdivision (Sub)Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,37:29.8,67,1,
16969,16935,Planning Commission - Zoning (Sub)Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,41:36.1,67,1,
16957,16935,Planning Commission - Zoning (Sub)Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,41:36.1,67,0,
17043,17034,Variances & Early Rehearing Requests Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,27:44.9,67,0,
17058,17034,Variances & Early Rehearing Requests Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,27:44.9,67,1,
16825,16801,Reapproval & Approval Extension Request Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,39:07.4,67,1,
16810,16801,Reapproval & Approval Extension Request Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,39:07.4,67,0,
16020,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.0,235,1,,
15975,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.0,235,0,,
17938,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.1,273,0,
17988,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.1,273,1,
17496,0,Planning & Public Safety Committee,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,12:35.9,199,0,,
17501,0,Planning & Public Safety Committee,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,12:35.9,199,1,,
17395,17144,Council Work Session,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:17.1,199,1,,
17184,17144,Council Work Session,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:17.1,199,0,,
17922,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:22.6,273,0,
18027,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:22.6,273,1,
15955,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:10.6,235,1,,
15917,15890,Congestion Management Committee,CMC,30:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:10.6,235,0,,
17763,0,Board of Architectural Review,,00:00.0,00:00.0,,Council Chambers,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,59:18.5,50,1,,
17756,0,Board of Architectural Review,,00:00.0,00:00.0,,Council Chambers,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,59:18.5,50,0,,
17828,0,Water Quality Fees Board,,00:00.0,00:00.0,,Tate Building,first floor training room,125 Lisle Industrial Ave.,Ste 180,Lexington,Kentucky,,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,24:48.0,116,0
17829,0,Water Quality Fees Board,,00:00.0,00:00.0,,Tate Building,first floor training room,125 Lisle Industrial Ave.,Ste 180,Lexington,Kentucky,,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,24:48.0,116,1
17100,0,Corridors Commission,,00:00.0,00:00.0,,5th Floor Conference Room,200 East Main Street,Lexington,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,51:50.4,176,0,,
17101,0,Corridors Commission,,00:00.0,00:00.0,,5th Floor Conference Room,200 East Main Street,Lexington,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,51:50.4,176,1,,
16870,16849,Planning Commission Meeting - Subdivision Items,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,51:18.0,67,1,
16858,16849,Planning Commission Meeting - Subdivision Items,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,51:18.0,67,0,
17879,0,Council Meeting,,00:00.0,00:00.0,,Council Chamber,2nd floor,200 E Main St,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,51:51.1,274,0,
17894,0,Council Meeting,,00:00.0,00:00.0,,Council Chamber,2nd floor,200 E Main St,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,51:51.1,274,1,
16894,16873,All Plan Certifications for Technical Committee Review - Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,01:06.2,67,1,
16882,16873,All Plan Certifications for Technical Committee Review - Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,01:06.2,67,0,
16938,16922,ND-1 Overlay Zoning Amendment Applications Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,13:01.9,67,1,
16932,16922,ND-1 Overlay Zoning Amendment Applications Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,13:01.9,67,0,
17783,0,Rural Land Management Board Work Session & Meeting,,00:00.0,00:00.0,,3rd Floor Conference room,Phoenix Building,,,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,08:17.2,273,0,
17791,0,Rural Land Management Board Work Session & Meeting,,00:00.0,00:00.0,,3rd Floor Conference room,Phoenix Building,,,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,08:17.2,273,1,
17497,0,Environmental Quality & Public Works Committee,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,13:29.7,199,0,,
17500,0,Environmental Quality & Public Works Committee,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,13:29.7,199,1,,
17394,17144,Council Work Session,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:17.2,199,1,,
17185,17144,Council Work Session,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:17.2,199,0,,
17032,17010,Conditional Use & Administrative Appeal Application Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,49:28.0,67,1,
17020,17010,Conditional Use & Administrative Appeal Application Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,49:28.0,67,0,
17707,0,Greenspace Commission Committee Meeting,,00:00.0,00:00.0,,7th floor Phoenix Building,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,22:15.6,66,1,,
17696,0,Greenspace Commission Committee Meeting,,00:00.0,00:00.0,,7th floor Phoenix Building,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,22:15.6,66,0,,
17802,0,Keep Lexington Beautiful Commission Meeting,,30:00.0,30:00.0,Free,TBD,,,Kentucky,,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,54:10.0,132,0,,
18072,0,Keep Lexington Beautiful Commission Meeting,,30:00.0,30:00.0,Free,TBD,,,Kentucky,,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,54:10.0,132,1,,
17985,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:03.8,273,1,
17956,17948,International Affairs Advisory Commission壽猻 Cultural Affairs Committee,,00:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,03:03.8,273,0,
18046,0,City Employees Pension Fund Board Meeting,,00:00.0,00:00.0,,12th Floor Conference Room,200 E. Main St.,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,37:46.8,253,0,,
18047,0,City Employees Pension Fund Board Meeting,,00:00.0,00:00.0,,12th Floor Conference Room,200 E. Main St.,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,37:46.8,253,1,,
17498,0,Budget,Finance & Economic Development Committee,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,14:13.1,199,0,
17499,0,Budget,Finance & Economic Development Committee,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,14:13.1,199,1,
17186,17144,Council Work Session,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:17.3,199,0,,
17393,17144,Council Work Session,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:17.3,199,1,,
16750,16740,Technical Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,05:22.1,67,0,
16754,16740,Technical Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,05:22.1,67,1,
18101,0,1:30 pm Transportation Policy Committee,,30:00.0,00:00.0,,Jessamine County Courthouse,101 North Main St,Nicholasville,Kentucky,40356,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:51.7,235,0,,
18106,0,1:30 pm Transportation Policy Committee,,30:00.0,00:00.0,,Jessamine County Courthouse,101 North Main St,Nicholasville,Kentucky,40356,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,59:51.7,235,1,,
17757,0,Board of Architectural Review,,00:00.0,00:00.0,,Council Chambers,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,00:05.0,50,0,,
17762,0,Board of Architectural Review,,00:00.0,00:00.0,,Council Chambers,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,00:05.0,50,1,,
16994,16972,Planning Commission Public Hearings - Zoning Items,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,52:11.1,67,1,
16981,16972,Planning Commission Public Hearings - Zoning Items,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,52:11.1,67,0,
17044,17034,Variances & Early Rehearing Requests Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,32:13.0,67,0,
17059,17034,Variances & Early Rehearing Requests Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,32:13.0,67,1,
17895,0,Council Meeting,,00:00.0,00:00.0,,Council Chamber,2nd floor,200 E Main St,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,52:04.8,274,1,
17880,0,Council Meeting,,00:00.0,00:00.0,,Council Chamber,2nd floor,200 E Main St,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,52:04.8,274,0,
17070,17046,Board of Adjustment Hearing,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,38:01.4,67,1,
17055,17046,Board of Adjustment Hearing,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,38:01.4,67,0,
16909,0,Zoning Amendment Applications Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,31:35.1,67,0,
16910,0,Zoning Amendment Applications Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,31:35.1,67,1,
16738,0,Subdivision Plans & All Development Plans Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,56:18.0,67,0,
16739,0,Subdivision Plans & All Development Plans Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,56:18.0,67,1,
18059,0,Internal Audit Board Meeting,,00:00.0,00:00.0,,10th floor conference room - UCG Center,200 E. Main Street,,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,32:05.1,47,1,,
18055,0,Internal Audit Board Meeting,,00:00.0,00:00.0,,10th floor conference room - UCG Center,200 E. Main Street,,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,32:05.1,47,0,,
17509,0,General Government & Social Services Committee,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:25.3,199,1,,
17502,0,General Government & Social Services Committee,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:25.3,199,0,,
17392,17144,Council Work Session,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:17.3,199,1,,
17187,17144,Council Work Session,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:17.3,199,0,,
16775,16765,Land Subdivision Regulations Waiver Request Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,25:40.8,67,0,
16787,16765,Land Subdivision Regulations Waiver Request Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,25:40.8,67,1,
16799,16789,Planning Commission - Subdivision (Sub)Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,39:00.6,67,0,
16814,16789,Planning Commission - Subdivision (Sub)Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,39:00.6,67,1,
17625,0,E-911 Bpard Meeting,,30:00.0,00:00.0,,Public Safety Conference Room #320,200 E. Main Street,,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:03.8,47,0,,
17626,0,E-911 Bpard Meeting,,30:00.0,00:00.0,,Public Safety Conference Room #320,200 E. Main Street,,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:03.8,47,1,,
16958,16935,Planning Commission - Zoning (Sub)Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,41:36.1,67,0,
16970,16935,Planning Commission - Zoning (Sub)Committee Meeting,,30:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,41:36.1,67,1,
16826,16801,Reapproval & Approval Extension Request Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,39:07.5,67,1,
16811,16801,Reapproval & Approval Extension Request Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,39:07.5,67,0,
18037,0,Ethics Commission Meeting,,30:00.0,00:00.0,,3rd floor Conference Room in the Phoenix Building,101 E. Vine St.,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,24:53.8,253,1,,
18034,0,Ethics Commission Meeting,,30:00.0,00:00.0,,3rd floor Conference Room in the Phoenix Building,101 E. Vine St.,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,24:53.8,253,0,,
17881,0,Council Meeting,,00:00.0,00:00.0,,Council Chamber,2nd floor,200 E Main St,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,52:19.8,274,0,
17896,0,Council Meeting,,00:00.0,00:00.0,,Council Chamber,2nd floor,200 E Main St,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,52:19.8,274,1,
16021,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.1,235,1,,
15976,15892,Bicycle Pedestrian Advisory Committee Meeting (BPAC),,00:00.0,00:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,06:11.1,235,0,,
17939,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.2,273,0,
17989,17931,International Affairs Advisory Commission壽猻 Education and Advocacy Committee,,30:00.0,00:00.0,,Global Lexington,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,00:00.2,273,1,
18005,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:22.7,273,1,
17923,17914,Media and Communications Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:22.7,273,0,
14762,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.1,235,0,,
14815,14750,Transportation Technical Coordination Committee,(TTCC),00:00.0,30:00.0,,Phoenix Building (7th floor conference room),101 E. Vine Street 7th Floor,Lexington,Kentucky,40507,,,0,0,1,1,0,0,0,0,1/1/1900 0:00:00,19:08.1,235,1,,
17971,0,MIAAC Executive Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,41:15.3,273,0,
17972,0,MIAAC Executive Committee,,00:00.0,00:00.0,,Global Lex,1306 Versailles Road,Suite 110,Lexington,Kentucky,40504,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,41:15.3,273,1,
17845,0,Mayor壽猻 International Affairs Advisory Commission,,30:00.0,00:00.0,,GLOBAL LEX,1306 Versailles Road,Suite 110,,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:19.2,47,1,
17842,0,Mayor壽猻 International Affairs Advisory Commission,,30:00.0,00:00.0,,GLOBAL LEX,1306 Versailles Road,Suite 110,,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,55:19.2,47,0,
17719,0,Courthouse Area Design Review Board,,00:00.0,00:00.0,,Council Chamber,200 E. Main Street,,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,17:08.5,47,0,,
17723,0,Courthouse Area Design Review Board,,00:00.0,00:00.0,,Council Chamber,200 E. Main Street,,Kentucky,,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,17:08.5,47,1,,
17761,0,Board of Architectural Review,,00:00.0,00:00.0,,Council Chambers,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,00:51.1,50,1,,
17758,0,Board of Architectural Review,,00:00.0,00:00.0,,Council Chambers,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,0,0,0,0,0,1/1/1900 0:00:00,00:51.1,50,0,,
16859,16849,Planning Commission Meeting - Subdivision Items,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,51:18.1,67,0,
16871,16849,Planning Commission Meeting - Subdivision Items,,30:00.0,00:00.0,$0,Council Chambers,2nd Floor,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,51:18.1,67,1,
16883,16873,All Plan Certifications for Technical Committee Review - Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,01:46.5,67,0,
16895,16873,All Plan Certifications for Technical Committee Review - Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,01:46.5,67,1,
16933,16922,ND-1 Overlay Zoning Amendment Applications Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,13:28.2,67,0,
16937,16922,ND-1 Overlay Zoning Amendment Applications Filing Deadline,,00:00.0,00:00.0,$0,Division of Planning Office,7th Floor,101 East Vine Street,Lexington,Kentucky,40507,,,0,0,0,1,0,1,0,0,1/1/1900 0:00:00,13:28.2,67,1,
17503,0,Environmental Quality & Public Works Committee,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,16:22.5,199,0,,
17508,0,Environmental Quality & Public Works Committee,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,16:22.5,199,1,,
17189,17144,Council Work Session,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:17.5,199,0,,
17390,17144,Council Work Session,,00:00.0,00:00.0,,Council Chamber,200 East Main Street,Lexington,Kentucky,40507,,,0,0,0,1,0,0,0,0,1/1/1900 0:00:00,15:17.5,199,1,,
